"","0","0 | 1","0 | 2","3600","3600 | 1","3600 | 2","7200","7200 | 1","7200 | 2","10800","10800 | 1","10800 | 2","14400","14400 | 1","14400 | 2","18000","18000 | 1","18000 | 2","0 | 3","0 | 4","0 | 5","3600 | 3","3600 | 4","3600 | 5","7200 | 3","7200 | 4","7200 | 5","10800 | 3","10800 | 4","10800 | 5","14400 | 3","14400 | 4","14400 | 5","18000 | 3","18000 | 4","18000 | 5"
"dhaK",12.996445,13.297178,13.36164,13.590216,13.475329,13.442477,13.145397,13.204196,13.27919,13.442819,13.328287,13.203949,13.132295,12.824834,12.816729,12.880286,13.241363,13.053995,11.790085,12.097727,12.066435,12.67181,12.505107,12.683112,12.950409,13.150276,12.63613,12.775366,12.959418,12.957783,12.910581,13.031178,12.776549,12.850324,13.025079,12.747949
"yahF",5.374086,5.032822,4.834589,4.719743,5.14195,5.082625,5.435339,5.835061,5.44266,5.264469,5.518899,5.692592,5.574869,5.366065,5.60872,5.847399,5.478794,5.24029,5.17185,4.979245,5.483325,5.453393,5.232063,5.565351,5.869385,5.521189,5.345985,5.591358,5.464474,5.777903,5.544146,5.433237,5.619225,5.482466,5.18905,4.92342
"chbB",11.199847,11.279944,11.122092,10.450335,10.705438,10.737222,10.87005,10.659051,10.587029,11.050318,10.757641,10.645199,10.646611,10.461656,10.318324,10.532254,10.42517,10.438509,11.225044,11.078553,10.916754,10.556049,10.687229,10.632764,10.789841,10.751896,10.820608,11.171311,10.726429,10.752492,10.738351,10.727556,10.866302,10.931251,10.695107,10.203259
"casC",8.756135,8.979082,9.137087,8.914171,9.093085,8.973134,8.9809,8.652486,8.841802,8.868571,8.918088,8.813562,9.147467,8.851762,8.772903,9.097956,9.126193,9.226503,8.92563,8.984287,9.037776,8.993589,8.852778,8.801207,8.946616,8.707112,8.479474,8.958018,9.01529,9.02598,9.290819,9.170887,8.927888,8.888343,9.477324,9.933026
"hokA",5.718411,5.263621,4.855836,5.928099,6.167156,6.095637,6.969717,5.491842,4.895933,4.574367,3.986779,3.883082,4.548345,5.071871,3.713651,3.4793,3.822348,5.474452,5.885438,6.450489,5.975224,6.080156,6.361559,6.042551,6.179955,6.134206,6.970965,6.665013,6.272788,5.743943,6.173317,5.643376,6.121489,5.547167,7.179103,7.605475
"manZ",12.612716,12.668953,13.114238,12.688766,12.655194,12.845749,12.50756,12.6916,12.671615,12.815411,12.79566,12.827669,12.817011,12.952628,13.077329,12.887185,12.952002,12.779511,13.08697,12.846179,12.952872,11.989953,11.962999,12.260235,11.945532,12.202903,12.131013,11.991926,12.277634,12.24413,12.33654,12.398783,12.476182,12.561182,12.580143,12.75091
"ttcA",11.063477,11.081732,11.120588,10.564918,10.999561,11.04686,10.791586,10.999969,11.029257,10.959604,10.747992,10.768254,10.996227,10.745539,10.899724,10.607974,10.496631,10.651054,11.705355,11.602678,11.418922,10.948362,11.029357,11.196403,10.957079,11.234001,11.488404,11.325873,11.271219,11.272693,11.201265,11.130777,11.297425,11.170231,10.822265,9.919155
"surA",13.506999,13.536702,13.621613,13.704998,13.639664,13.658325,13.624276,13.468654,13.503404,13.284659,13.336149,13.288857,13.533113,13.496136,13.467634,13.363317,13.364596,13.368827,13.539155,13.479994,13.582998,13.669923,13.643742,13.633308,13.599544,13.604561,13.637827,13.473414,13.502319,13.518321,13.55042,13.508117,13.448623,13.501442,13.423337,13.491094
"sibA",11.139741,10.896984,10.710321,10.696543,10.311732,10.594821,10.397147,10.461056,10.290992,10.754713,10.575142,10.682172,10.774694,10.795277,10.556278,10.384847,10.366294,10.397949,10.64176,10.737536,10.529001,10.073126,10.443069,9.996791,10.422657,10.018842,9.847302,10.213476,10.084596,10.077966,9.787185,9.691892,9.720737,10.152883,10.13196,10.073376
"ndh",12.0483,12.290318,12.286123,11.242136,11.318979,11.472117,10.978022,12.791148,12.721556,12.545302,12.437491,12.736399,12.205814,12.873781,13.295075,12.722262,12.981192,12.778636,12.334222,12.073074,12.523055,11.332607,11.357291,12.566334,11.183022,12.575126,12.953879,11.905889,11.581466,11.942907,11.456984,11.805984,12.875652,11.94824,12.641552,13.170524
"mepK",13.53475,13.589022,13.49971,13.639253,13.747326,13.714619,13.656229,13.686216,13.676167,13.526935,13.539231,13.52603,13.666002,13.67537,13.623644,13.57945,13.478435,13.460416,13.578522,13.49594,13.517094,13.756778,13.959569,13.799379,13.628746,13.686512,13.730995,13.500372,13.488999,13.403015,13.453997,13.46358,13.530012,13.520684,13.448956,13.422208
"yqgB",12.136719,12.0906,12.399381,12.176153,12.581503,12.527382,12.305141,12.155358,12.274955,12.475472,12.105561,11.933251,12.143663,12.017461,11.708031,11.685338,11.319023,11.479094,12.600426,12.275168,12.310548,12.412959,12.183009,12.41736,12.322884,12.457747,12.491333,12.513871,12.458468,12.591657,12.612692,12.701142,12.55359,12.535953,12.287116,12.012197
"rsmI",10.873108,11.063835,11.024884,10.979899,11.08414,11.092128,10.817094,11.012098,11.248218,11.276697,11.149571,11.185221,11.043745,11.394232,11.369331,11.134636,11.167495,11.160678,11.05697,11.060731,11.01355,11.092627,10.917774,11.242851,10.841465,11.271239,11.522491,10.830767,10.807143,10.935911,11.083243,11.06749,11.656562,10.771955,11.2451,11.799581
"msyB",11.656567,11.759024,12.112682,11.6004,11.430659,11.258494,11.255519,11.483553,11.698609,12.112706,12.633287,12.72575,12.330889,12.808631,12.96223,13.239446,13.156238,12.999595,11.515123,11.383869,11.863676,11.113144,11.126526,10.837731,11.761256,11.941071,11.662068,12.008884,12.256651,12.150818,11.58459,11.782389,11.720402,11.798759,11.763015,11.593839
"nth",10.898831,10.568508,10.374124,11.604835,11.381099,11.379634,11.397698,11.162972,11.14636,11.037684,10.798683,10.727018,10.965924,10.774774,10.689801,10.993168,10.985252,11.008282,11.047113,10.920712,10.771983,11.817433,11.585147,11.415146,11.399963,10.980605,10.308064,11.114715,11.012967,11.028845,11.310323,11.273001,10.742241,11.074914,10.594841,9.096001
"pitA",12.635926,12.653689,12.503513,12.25097,12.304867,12.290368,12.2035,11.980066,11.865874,12.103037,11.823513,11.719842,11.44763,11.759208,11.651799,11.557921,11.438733,11.398129,12.953087,12.959707,12.807225,12.351038,12.103275,12.417686,12.264334,12.364686,12.537219,12.47363,12.334445,12.221191,12.301412,12.233364,12.269134,12.224897,12.032218,11.459785
"ybjP",11.416471,11.214257,11.455978,10.40753,10.191903,10.303955,10.328661,10.886997,11.110092,11.871919,12.42853,12.448294,11.887373,12.26162,12.39944,12.67592,12.735592,12.399634,11.359595,10.667908,10.95792,10.122916,9.91292,10.242657,11.454181,11.956654,11.701612,11.660017,11.789406,11.783324,11.509586,11.503972,11.656062,11.743385,11.526351,11.829964
"paeA",11.6763,11.710303,11.595686,11.495033,11.432613,11.622436,11.583846,11.392449,11.131729,10.685945,10.71538,10.746915,10.768299,10.901531,10.985649,10.578054,10.726107,10.633047,11.685497,11.928485,12.012062,11.247838,11.120053,11.314775,11.093244,10.94437,11.306412,10.949342,10.894105,10.926544,10.767724,10.710476,10.82163,10.611652,10.737583,10.783954
"yhbO",9.64679,8.82498,9.300692,8.855635,7.994783,8.016804,8.691758,8.150843,8.008549,8.630689,8.776356,8.910365,8.74341,8.866567,8.994913,8.997808,8.922413,8.786241,9.278219,8.580645,9.101241,7.978835,8.002581,8.0724,10.434259,10.90088,10.443904,10.915166,11.104478,10.710602,10.179389,9.866061,9.716508,10.095411,9.59923,9.492183
"wbbI",12.887801,12.848182,12.899296,12.633621,12.807424,12.818878,12.875397,12.866508,12.907796,13.001852,12.840025,12.751007,12.836467,12.72254,12.740822,12.525611,12.561901,12.480361,12.988315,12.918248,12.907347,12.752766,13.021844,12.880534,12.748706,12.836429,12.845328,12.697728,12.782323,12.761519,12.748562,12.799161,12.851018,12.801468,12.88061,12.430968
"rplO",14.605916,14.552136,14.528356,14.570064,14.547058,14.52968,14.511938,14.501299,14.484022,14.425532,14.377824,14.440897,14.410492,14.378278,14.436548,14.359059,14.432691,14.421959,14.666198,14.602019,14.601578,14.546932,14.474512,14.595281,14.578917,14.584456,14.553665,14.628862,14.639389,14.599498,14.612442,14.593006,14.571352,14.634475,14.571352,14.527142
"dsbC",12.678577,12.815319,12.718194,12.122595,12.30844,12.304244,12.307547,12.304186,12.358313,12.229937,12.159775,12.179212,12.389497,12.403935,12.449172,12.242919,12.263997,12.299949,12.88075,12.784169,12.750347,12.374942,12.426261,12.497059,12.420604,12.485614,12.664184,12.451908,12.419181,12.47665,12.621187,12.606937,12.695578,12.612686,12.55996,12.632677
"yjjP",9.203173,9.556275,9.464692,9.094481,9.128201,9.177139,9.338577,9.381566,9.449634,9.526325,9.878668,9.808048,9.117104,9.001078,9.129311,9.451634,9.67945,9.497709,9.137866,9.246615,9.392523,9.151354,9.229031,9.176035,9.051694,9.015564,9.23384,8.950068,8.880725,8.985155,8.969266,8.923513,8.688189,8.858833,8.632171,8.366772
"efeO",11.633686,11.928026,11.788376,12.87942,13.127325,12.933138,12.857914,12.514081,12.66737,12.713135,12.608131,12.553631,13.0405,13.139842,13.050002,13.185076,13.205792,13.245288,11.525394,11.453718,11.574763,12.545264,12.240922,12.097924,11.926091,11.571753,11.660676,11.124259,11.612967,11.863988,11.870806,12.221456,12.263762,11.377398,12.108034,12.387594
"adeP",12.932697,12.843558,12.736208,12.474187,12.7564,12.654895,12.526392,12.10452,12.479271,12.60106,11.829939,11.598084,12.256508,12.317894,12.107502,11.687077,11.180972,11.506149,13.271184,13.228022,13.005079,12.847658,12.645115,12.8339,12.699927,12.788936,13.03025,12.833771,12.757242,12.874578,12.802561,12.927224,12.759693,12.686361,12.557759,12.440158
"pstS",9.772569,10.454426,10.95835,10.669461,10.736635,10.876235,10.55094,10.437786,10.662441,11.176401,11.347213,11.441186,11.311989,11.521717,11.478724,11.482347,11.479912,11.378642,10.480424,10.989293,11.231115,11.125727,10.918558,11.129023,11.295496,11.356555,11.502934,11.915102,11.979614,11.908281,12.144254,11.918851,11.880995,12.506815,12.069328,11.906785
"aqpZ",9.783896,9.76356,9.770702,9.416647,9.215489,9.386597,9.366253,9.169537,9.059861,9.31312,9.053376,9.044643,9.125162,9.089107,9.186884,9.320665,9.250524,9.281495,9.784748,9.639886,9.777221,9.153851,9.249021,9.18833,9.044504,9.35455,9.514757,9.406696,9.227994,9.259248,9.226126,9.009656,9.497096,9.382958,9.623141,10.415395
"yihL",9.140565,9.49427,9.353425,9.619247,10.115119,10.125992,9.846728,9.595529,9.555232,9.494398,9.294859,8.99194,9.573826,9.271801,9.050556,8.867243,8.651993,8.991898,9.45957,9.369838,9.332784,9.614012,9.655405,9.676416,9.475717,9.527625,9.026271,9.501592,9.682724,9.812432,9.692088,9.829345,9.409255,9.502512,9.602721,9.393833
"dadX",10.97216,11.160033,11.155655,11.584315,11.665506,11.631888,11.527338,12.172623,11.952734,11.596538,11.529957,11.762215,11.462773,11.559102,12.049101,11.369006,11.838805,11.632454,10.959042,10.749976,10.576049,10.973207,10.913532,11.413282,10.826731,11.643739,12.368107,10.480763,10.654148,10.730672,10.921078,10.977374,12.02573,10.627955,11.113967,11.946521
"pck",13.933546,13.998905,13.995876,13.966498,13.991836,13.991725,13.99146,14.134393,14.068146,14.094072,14.176712,14.178755,14.041551,14.067205,14.187815,14.033294,14.079122,14.040368,13.533274,13.597528,13.438487,13.469113,13.401147,13.599416,13.570843,13.742008,13.586731,13.552731,13.581413,13.540546,13.576264,13.495237,13.67527,13.519957,13.655621,13.678194
"speE",13.440931,13.524929,13.586094,13.142592,13.354371,13.352725,13.246528,13.341883,13.437822,13.404263,13.468776,13.468691,13.489867,13.45952,13.454112,13.359487,13.397857,13.346188,13.75424,13.631413,13.651848,13.500518,13.505018,13.547841,13.420979,13.430861,13.415418,13.340084,13.380953,13.424654,13.347902,13.426483,13.366064,13.296988,13.384878,13.389055
"agaS",6.456252,7.019638,7.880554,7.330152,7.924203,7.824239,7.315879,7.548242,7.593583,7.777035,7.627301,7.517046,7.763876,7.878203,7.333154,7.3785,7.188831,7.782165,6.159098,7.209532,7.126749,7.021657,7.016601,7.259438,6.870681,7.278519,7.039921,7.046388,7.223579,7.106479,7.306153,7.359487,7.761162,7.144121,7.946264,8.312476
"ybjH",9.495013,9.603649,9.505063,10.105677,9.563488,9.541714,9.848565,9.376498,9.137631,9.510024,9.201121,9.102847,9.145122,8.917011,9.095244,8.990825,9.060849,8.981133,9.450147,9.330553,9.265034,10.19992,9.983099,9.63672,10.255634,9.775977,9.835963,9.905569,9.821192,9.723338,10.155071,9.689577,9.73817,9.912467,9.843547,10.029378
"argG",12.729821,13.139341,13.204328,12.021235,11.724971,11.672116,11.915496,12.759927,12.48915,12.137952,12.874949,13.128362,12.756945,13.206473,13.265759,13.237012,13.362841,13.384618,13.405512,12.956258,13.08644,11.472048,11.404594,11.686656,12.168113,12.520451,12.696013,12.93594,13.141973,13.288051,13.117902,13.093531,13.521849,13.324241,13.457762,13.424245
"tatE",12.727514,12.88773,13.002784,12.076983,12.252364,12.411538,12.176076,12.328552,12.086352,12.630154,12.331892,12.245838,12.151591,11.973782,11.948319,12.024624,12.107904,12.157031,12.879971,12.920118,12.89522,12.400417,12.743704,12.721752,12.456409,12.685429,12.737625,12.48085,12.51097,12.463655,12.185317,12.24126,12.371129,12.292335,12.329193,12.108469
"emrE",9.40565,9.377797,9.101849,8.967876,9.008837,8.944697,9.081337,8.66735,8.56991,8.655245,8.561651,8.665709,8.551301,8.285786,8.37359,8.384463,8.902357,8.588573,9.586806,9.481217,9.270477,9.056831,9.22222,8.993497,9.086346,8.934545,9.082649,9.249175,8.982111,9.025133,9.227402,9.209507,9.000497,9.042092,8.381749,8.385713
"dgt",10.859585,11.004803,11.156008,10.694387,10.81507,10.769542,10.590668,11.0567,11.029442,10.917912,11.038147,11.070772,10.945107,10.947289,11.184539,10.866792,10.894227,10.761752,10.735791,10.744797,10.885565,10.8438,10.994152,10.864408,10.660722,10.768424,10.775583,10.429416,10.570847,10.514152,10.760402,10.788186,10.815272,10.52975,10.609971,10.648128
"ynfF",8.563467,8.630039,8.843628,8.651228,8.893891,8.949166,8.701243,8.835206,8.865512,8.892322,8.981872,8.737798,8.711612,8.438882,8.307645,8.514432,8.715319,8.933483,8.639872,8.558284,8.615905,8.967107,8.746433,8.849442,9.043303,8.934474,8.796979,9.051113,8.952827,9.019409,9.140421,9.017192,8.723956,8.971245,8.833094,9.11203
"ydhW",8.407652,8.691736,8.742708,8.668572,8.627834,8.62414,8.647418,8.591401,8.508744,8.751013,8.713952,8.731268,8.653599,8.622635,8.661078,8.838978,8.917987,8.776247,8.513064,8.500559,8.575671,8.668373,8.550568,8.624743,8.408247,8.526633,8.566141,8.491991,8.416024,8.540115,8.635898,8.480543,8.504698,8.520933,8.539699,8.90513
"ccmF",8.01921,8.533125,8.688409,9.259071,9.314066,9.348624,9.028983,9.018211,9.143297,8.976175,8.967412,8.830816,9.237223,8.888459,8.989363,8.738057,8.663574,8.83201,8.140625,8.456531,8.490415,9.279912,8.955596,9.396733,8.973131,9.096179,9.16811,8.86768,9.095663,9.264005,9.112675,9.089644,8.87178,9.003955,8.596751,8.94464
"cheY",8.650261,8.686442,8.835808,8.726996,8.795717,8.887376,8.622966,8.922769,8.949193,9.068611,9.113685,8.973859,9.02257,9.121747,9.25472,9.222488,9.066595,9.185128,8.797012,8.612998,8.673005,8.744986,8.77882,8.798276,8.633288,8.805289,8.873005,8.795356,8.671632,8.841589,8.854485,8.854447,8.873709,8.808509,8.953446,9.117452
"hokE",8.027291,8.107322,8.020313,7.809124,7.867351,7.910051,7.904142,7.496114,7.356323,7.19128,7.379058,7.382678,7.311751,7.614442,7.460172,7.407359,7.370998,7.855001,8.116041,8.130602,8.12308,7.546905,7.540482,7.533026,7.626474,7.886548,8.080568,8.16432,7.976625,7.962334,7.986245,7.743287,8.216684,7.76983,8.12408,8.80605
"rihB",5.228656,5.578746,5.846008,5.505794,5.729532,5.980141,5.230797,5.557299,5.51746,6.095656,5.774241,5.825804,5.62566,5.808608,5.845883,5.752965,5.955421,6.371018,5.24009,5.860605,5.307162,5.008314,5.248208,5.233756,4.993568,5.553775,5.654342,5.453523,5.487015,5.422161,5.294788,5.382427,6.460857,5.611967,6.943196,7.639248
"rclB",3.48072,3.20512,3.33466,3.213169,3.306658,3.285214,3.361146,3.181551,3.440686,3.612212,3.060484,3.290899,3.07148,3.083624,3.284134,3.226488,3.202186,3.346497,3.389648,3.74126,3.848667,3.559631,3.595988,3.682365,3.303091,3.225125,3.335432,3.389519,3.250793,3.380418,3.244228,3.139477,3.353681,3.509925,3.201187,3.250793
"clpB",11.486705,11.859222,12.422547,10.564902,10.684068,10.798715,10.65098,10.932863,10.980307,10.933376,11.557628,11.935309,11.214375,11.718488,12.055428,12.107439,12.513627,12.428573,11.570441,11.514823,12.047858,13.120963,13.005631,13.363964,13.399194,13.71072,13.614593,13.394081,13.39651,13.48628,13.614253,13.450962,13.741274,13.655905,13.574214,13.709998
"yrfG",12.167386,12.289405,12.139872,12.206263,12.051444,12.04373,12.199386,11.785291,11.705042,11.695402,11.552253,11.539737,11.616996,11.452575,11.355602,11.407554,11.492336,11.467215,12.292994,12.254957,12.178079,12.227944,12.090681,11.90896,12.150386,11.835456,11.845619,11.992563,11.87474,11.853034,12.039495,11.928432,11.737055,11.942967,11.726463,11.894668
"ydhQ",11.806056,11.847926,11.944245,11.493245,11.59642,11.576464,11.613435,11.662642,11.782971,11.697868,11.672661,11.682603,11.654181,11.805624,11.913167,11.763349,11.770527,11.793825,11.692276,11.747837,11.872999,11.678745,11.54154,11.825946,11.800666,12.011388,12.202604,11.876363,11.797753,11.829301,11.85107,11.816887,12.18195,11.840224,11.788703,11.723156
"yjhD",9.324941,9.574154,9.371609,8.895527,8.800111,8.945642,8.909198,8.516133,8.487751,9.229821,9.018624,9.141503,8.750987,8.513767,8.557523,9.019282,9.036369,9.090468,9.326518,9.482689,9.419111,8.768407,8.964025,8.739212,8.71687,8.727085,9.004043,9.27497,8.923156,8.943805,8.982673,8.820112,8.983349,9.111585,9.149959,9.506132
"yibH",7.771868,7.871524,8.23221,8.299032,8.292702,8.379321,7.925274,8.346728,8.403611,8.584609,8.957851,8.913387,8.921547,8.941024,8.981755,9.158604,9.180375,8.992027,7.816949,8.079769,7.867441,8.223568,8.094504,8.237545,8.070333,8.378941,8.298152,8.123492,8.40324,8.431382,8.327647,8.339407,8.745154,8.289032,9.031652,9.616278
"fdhE",13.23235,13.241613,12.9488,13.184771,12.454459,12.46479,12.534975,12.432741,12.388535,12.490137,12.191119,12.147526,12.277974,12.22172,12.227799,11.864475,11.883017,11.870418,12.970765,13.291608,13.056213,12.969489,12.279149,12.265554,12.381068,12.292436,12.343139,12.136399,12.05094,12.061617,12.400957,12.15945,12.156847,11.921188,11.924536,12.091609
"yrbG",10.582787,10.432392,10.211713,10.257787,10.391115,10.25419,10.497212,10.362424,10.241602,10.308932,10.104527,10.172616,10.149953,9.904895,10.059033,10.208867,10.349251,10.117719,10.566687,10.622327,10.561832,10.513952,10.507503,10.544274,10.510953,10.530251,10.614577,10.505978,10.428376,10.407796,10.502194,10.469803,10.413809,10.51538,10.331371,9.924025
"yfcZ",9.297361,9.931138,10.337077,9.278541,8.593656,9.704993,9.002895,11.25789,11.315054,11.51859,11.525006,11.36872,11.018058,10.680463,10.887725,10.773226,11.173221,11.157035,9.413869,9.874409,10.021222,8.727785,9.376573,10.325522,9.636933,10.965632,11.40502,9.746874,10.279238,10.639412,9.312649,9.757726,10.923904,9.79789,11.189763,11.171358
"groS",12.813394,13.160414,13.661706,11.319568,11.77213,11.916934,11.675368,11.950813,12.353131,12.468274,13.24999,13.315987,13.033069,13.210501,13.102773,13.437945,13.511584,13.5936,12.857961,12.870266,13.411616,13.96847,13.966819,14.097759,14.088458,14.243817,14.093334,14.194722,14.164869,14.204836,14.189859,14.227877,14.217259,14.255132,14.196479,14.148607
"ygcP",9.780003,10.091555,10.010531,10.089723,10.311513,10.324486,10.474212,10.371314,10.108425,9.897867,9.730685,9.469785,9.983443,9.700945,9.448049,9.438104,9.308795,9.524347,9.179017,9.420813,9.245604,9.647545,9.67999,9.604951,9.60883,9.497697,9.050825,9.36837,9.294919,9.407514,9.44227,9.54729,9.327013,9.205978,9.443628,9.518664
"lapC",12.224914,12.089204,11.736898,12.600632,12.422653,12.339007,12.383291,12.201647,11.943799,11.494613,11.463332,11.498358,11.874386,11.632697,11.62472,11.574451,11.260292,11.337676,12.258328,12.279234,12.237235,12.644321,12.538252,12.357778,12.367894,11.958122,12.060494,12.051596,12.060063,12.05371,12.205879,12.096786,11.828929,12.087109,11.641576,10.977249
